review_id,created_at,channel,customer_type,product_category,product,verified_purchase,rating,review_text,sentiment
REV-113405,2026-03-19 00:32:00,marketplace,premium_customer,electronics,power bank,no,3,totally worth it — this power bank was my recent purchase. I ordered it last week.,positive
REV-104956,2025-12-20 03:59:00,mobile_app,returning_customer,home,office chair,no,5,My experience with the office chair was qualty feels premium. The order arrived in three days.in my case,positive
REV-108307,2025-11-13 05:21:00,social_media,returning_customer,fashion,running shoes,no,5,exactly as described — this running shoes was my recent purchase. I have used it for about a month. 😕,positive
REV-104369,2026-05-01 04:16:00,marketplace,returning_customer,fashion,running shoes,yes,2,About the running shoes: size is completely wrong. I compared it with two other options.for me,negative
REV-102765,2025-03-03 22:15:00,website,premium_customer,electronics,smartphone,yes,5,i bought the smartphone and honestly it was comfortable to use. i purchased this for daily use. 🙂,positive
REV-103929,2025-02-09 09:09:00,marketplace,returning_customer,beauty,shampoo,yes,3,received the wrong product — this shampoo was my recent purchase. I bought it during the sale. lol,negative
REV-111466,2025-07-22 12:49:00,website,returning_customer,fashion,running shoes,yes,5,My experience with the running shoes was easy to use. I have used it for about a month. 👍,positive
REV-114781,2025-11-30 17:22:00,website,returning_customer,,smartphone,yes,2,battery drains quickly — this smartphone was my recent purchase. I bought it during the sale. btw,negative
REV-107778,2025-02-09 05:41:00,mobile_app,returning_customer,electronics,laptop,yes,2,The laptop was material feels cheap. I ordered after reading other reviews.,negative
REV-110854,2025-01-23 10:29:00,website,returning_customer,fashion,jeans,no,5,i bought the jeans and honestly it was would definitely recommend. i compared it with two other options. lol,positive
REV-100628,2025-09-05 17:40:00,mobile_app,returning_customer,beauty,sunscreen,no,5,The sunscreen was very good value for money. This was a gift for my brother.!!!,positive
REV-102451,2025-08-20 20:20:00,website,premium_customer,electronics,bluetooth speaker,yes,3,the  product  is  okay  —  this  bluetooth  speaker  was  my  recent  purchase.  I  ordered  after  reading  other  reviews. btw,neutral
REV-114774,2025-05-15 02:34:00,website,returning_customer,fashion,running shoes,yes,1,waste of money — this running shoes was my recent purchase. The order arrived in three days.!!!,negative
REV-103824,2025-05-11 03:10:00,mobile_app,returning_customer,beauty,sunscreen,yes,5,About the sunscreen: would definitely recommend. This was a gift for my brother.for me,positive
REV-114420,2025-12-26 15:47:00,social_media,new_customer,home,office chair,yes,2,I bought the office chair and honestly it was mixed feelings about this purchase. I bought it during the sale. 👎,neutral
REV-114985,2026-04-30 00:46:00,marketplace,new_customer,home,desk lamp,yes,1,About the desk lamp: delivery was extremely late. I ordered it last week. btw,negative
REV-103743,2025-01-27 15:05:00,mobile_app,returning_customer,fashion,backpack,yes,1,The backpack was does not work properly. I have used it for about a month. still,negative
REV-102176,2025-05-12 17:11:00,mobile_app,new_customer,beauty,shampoo,yes,2,The  shampoo  was  battery  drains  quickly.  I  ordered  after  reading  other  reviews. pls,negative
REV-106689,2026-03-09 08:44:00,website,,home,coffee maker,yes,4,My experience with the coffee maker was exactly as described. I ordered it last week.!!!,positive
REV-108858,2026-05-01 04:34:00,social_media,premium_customer,fashion,jeans,yes,5,About  the  jeans:  looks  great.  The  packaging  looked  normal.!!!,positive
REV-103318,2025-05-19 07:28:00,mobile_app,new_customer,beauty,sunscreen,yes,3,not worth the money — this sunscreen was my recent purchase. This was my first order from the app.for me,negative
REV-110903,2025-05-19 19:58:00,mobile_app,premium_customer,beauty,sunscreen,no,1,The sunscreen was received the wrong product. I ordered after reading other reviews. pls,negative
REV-109653,2026-01-26 09:36:00,website,new_customer,fashion,jeans,yes,5,customer support was helpful — this jeans was my recent purchase. the order arrived in three days.,positive
REV-107432,2026-03-23 20:37:00,marketplace,new_customer,electronics,wireless earbuds,yes,3,nothing special about it — this wireless earbuds was my recent purchase. This was my first order from the app.,neutral
REV-102787,2025-06-29 09:05:00,mobile_app,returning_customer,home,office chair,yes,3,The office chair was nothing special about it. The packaging looked normal. 😕,neutral
REV-101196,2025-09-13 10:04:00,website,returning_customer,,backpack,yes,5,About  the  backpack:  works  perfectly.  The  order  arrived  in  three  days. imo,positive
REV-101676,2025-11-27 21:02:00,mobile_app,returning_customer,electronics,laptop,yes,2,My experience with the laptop was better than expected. The order arrived in three days.!!!,positive
REV-103947,2026-02-05 21:36:00,website,premium_customer,electronics,laptop,yes,4,My experience with the laptop was great purchase. This was my first order from the app. 👍,positive
REV-107618,2026-04-24 01:26:00,mobile_app,new_customer,electronics,smartphone,yes,5,About the smartphone: very good value for money. I have used it for about a month. pls,positive
REV-104444,2025-10-13 22:42:00,website,returning_customer,electronics,bluetooth speaker,yes,5,My  experience  with  the  bluetooth  speaker  was  excellent  quality.  This  was  a  gift  for  my  brother. 🙂,positive
REV-105722,2025-11-07 16:32:00,website,returning_customer,home,office chair,no,1,About the office chair: size is completely wrong. I purchased this for daily use.,negative
REV-111710,2025-02-07 10:23:00,mobile_app,returning_customer,electronics,smartphone,yes,5,I bought the smartphone and honestly it was arrived safely. I have used it for about a month. 👍,positive
REV-112753,2026-06-13 15:32:00,mobile_app,returning_customer,electronics,laptop,yes,3,About the laptop: battery life is impressive. The order arrived in three days. 👍,positive
REV-102369,2025-12-09 03:45:00,website,returning_customer,electronics,power bank,yes,2,my experience with the power bank was easy to use. this was my first order from the app. honestly,positive
REV-104967,2025-08-10 16:07:00,mobile_app,returning_customer,fashion,running shoes,no,5,the running shoes was easy to use. i ordered after reading other reviews. 😕,positive
REV-102217,2025-11-25 15:25:00,website,new_customer,fashion,backpack,yes,4,I bought the backpack and honestly it was does the basic job. The packaging looked normal.in my case,neutral
REV-108148,2025-12-14 09:30:00,marketplace,new_customer,fashion,running shoes,yes,1,About the running shoes: item was missing. I ordered it last week.,negative
REV-110410,2026-01-01 21:53:00,website,returning_customer,electronics,wireless earbuds,no,5,The wireless earbuds was works perfectly. I ordered after reading other reviews. 👎,positive
REV-103326,2025-05-16 15:52:00,website,returning_customer,electronics,bluetooth speaker,yes,5,my experience with the bluetooth speaker was very good value for money. i have used it for about a month. pls,positive
REV-111153,2025-03-14 03:23:00,website,new_customer,beauty,face wash,yes,3,my experience with the face wash was mixed feelings about this purchase. i ordered after reading other reviews.in my case,neutral
REV-103583,2025-02-17 04:07:00,marketplace,new_customer,beauty,shampoo,yes,2,The  shampoo  was  smooth  experience.  The  order  arrived  in  three  days. 👎,positive
REV-114711,2025-02-02 04:54:00,website,returning_customer,electronics,bluetooth speaker,yes,1,My experience with the bluetooth speaker was looks great. I purchased this for daily use.but yeah,positive
REV-114782,2025-11-27 09:13:00,mobile_app,new_customer,beauty,sunscreen,yes,3,The  sunscreen  was  delivery  was  extremely  late.  I  needed  it  for  work. lol,negative
REV-103619,2026-01-16 19:13:00,marketplace,returning_customer,electronics,power bank,yes,4,My experience with the power bank was not bad but not great. I ordered after reading other reviews.!!!,neutral
REV-106217,2025-07-30 08:19:00,website,returning_customer,beauty,shampoo,no,4,I bought the shampoo and honestly it was received the wrong product. The packaging looked normal.but yeah,negative
REV-102468,2025-09-29 15:17:00,website,returning_customer,electronics,smartphone,yes,3,quality is acceptable — this smartphone was my recent purchase. This was a gift for my brother. tbh,neutral
REV-108277,2025-12-27 23:33:00,website,premium_customer,fashion,running shoes,yes,3,quality is acceptable — this running shoes was my recent purchase. The order arrived in three days. lol,neutral
REV-112730,2025-08-12 05:53:00,marketplace,returning_customer,home,coffee maker,yes,2,exactly as described — this coffee maker was my recent purchase. This was a gift for my brother. 🙂,positive
REV-105973,2025-03-18 20:05:00,mobile_app,new_customer,beauty,sunscreen,yes,4,stopped working after a few days — this sunscreen was my recent purchase. I purchased this for daily use. 🙂,negative
REV-103667,2025-01-28 13:22:00,website,new_customer,home,coffee maker,no,4,The coffee maker was nothing special about it. The packaging looked normal. pls,neutral
REV-105158,2025-10-09 14:17:00,marketplace,returning_customer,beauty,sunscreen,yes,2,I bought the sunscreen and honestly it was quality feels premium. I ordered it last week. pls,positive
REV-107594,2025-05-03 02:14:00,mobile_app,returning_customer,electronics,wireless earbuds,no,4,does the basic job — this wireless earbuds was my recent purchase. The order arrived in three days.for me,neutral
REV-106976,2025-02-05 00:46:00,website,returning_customer,beauty,face wash,yes,2,very  disappointed  —  this  face  wash  was  my  recent  purchase.  This  was  my  first  order  from  the  app.!!!,negative
REV-110211,2025-03-10 00:54:00,website,premium_customer,fashion,hoodie,yes,1,About the hoodie: waste of money. I needed it for work. imo,negative
REV-103423,2025-02-20 16:07:00,marketplace,premium_customer,electronics,bluetooth speaker,yes,2,The bluetooth speaker was waste of money. This was my first order from the app. 🙂,negative
REV-108199,2026-01-08 19:28:00,social_media,new_customer,home,coffee maker,yes,4,I bought the coffee maker and honestly it was works perfectly. The packaging looked normal. still,positive
REV-102409,2025-03-22 10:20:00,mobile_app,premium_customer,fashion,jeans,yes,4,totally worth it — this jeans was my recent purchase. I ordered after reading other reviews. pls,positive
REV-103212,2025-02-16 16:15:00,marketplace,returning_customer,home,desk lamp,yes,4,About  the  desk  lamp:  works  perfectly.  This  was  my  first  order  from  the  app.!!!,positive
REV-112879,2025-08-27 14:38:00,website,premium_customer,electronics,power bank,yes,5,About  the  power  bank:  works  perfectly.  I  needed  it  for  work.,positive
REV-105366,2025-07-06 01:02:00,website,returning_customer,fashion,hoodie,yes,5,quality feels premium — this hoodie was my recent purchase. I have used it for about a month. 👍,positive
REV-111179,2025-06-15 13:23:00,marketplace,returning_customer,fashion,running shoes,yes,5,quality feels premium — this running shoes was my recent purchase. This was my first order from the app. btw,positive
REV-106593,2025-10-05 18:51:00,marketplace,returning_customer,electronics,smartphone,yes,5,About the smartphone: would definitely recommend. I purchased this for daily use.,positive
REV-102895,2026-02-22 00:13:00,mobile_app,returning_customer,home,office chair,yes,5,My experience with the office chair was really happy with this. The packaging looked normal. 👍,positive
REV-114695,2025-12-18 11:19:00,website,new_customer,electronics,laptop,no,4,About the laptop: customer support was helpful. I purchased this for daily use.for me,positive
REV-113868,2025-05-18 08:52:00,mobile_app,returning_customer,home,coffee maker,no,5,My experience with the coffee maker was arrived safely. I have used it for about a month.,positive
REV-103642,2026-01-01 10:08:00,marketplace,premium_customer,electronics,laptop,yes,5,the laptop was great purchase. i bought it during the sale.,positive
REV-111140,2025-08-22 22:52:00,website,returning_customer,home,office chair,yes,3,looks great — this office chair was my recent purchase. I bought it during the sale.in my case,positive
REV-111069,2025-04-23 22:47:00,website,returning_customer,beauty,sunscreen,yes,2,material feels cheap — this sunscreen was my recent purchase. i purchased this for daily use.,negative
REV-112616,2025-07-25 21:37:00,website,returning_customer,electronics,smartphone,no,5,very good value for money — this smartphone was my recent purchase. I ordered after reading other reviews. lol,positive
REV-109475,2026-05-02 15:39:00,mobile_app,returning_customer,,air fryer,yes,3,My experience with the air fryer was terrible experience. The packaging looked normal. 😕,negative
REV-110193,2025-12-24 12:04:00,mobile_app,new_customer,electronics,power bank,yes,1,battery drains quickly — this power bank was my recent purchase. This was a gift for my brother. 😕,negative
REV-112960,2026-01-15 16:36:00,website,returning_customer,,hoodie,yes,4,I  bought  the  hoodie  and  honestly  it  was  very  good  value  for  money.  This  was  a  gift  for  my  brother. 👍,positive
REV-109061,2025-09-10 07:51:00,mobile_app,returning_customer,fashion,hoodie,yes,3,about  the  hoodie:  material  feels  cheap.  i  compared  it  with  two  other  options.!!!,negative
REV-114577,2025-05-18 03:59:00,website,returning_customer,electronics,bluetooth speaker,yes,4,about the bluetooth speaker: works perfectly. this was a gift for my brother. 👍,positive
REV-113495,2026-06-29 14:52:00,social_media,returning_customer,electronics,wireless earbuds,yes,4,I bought the wireless earbuds and honestly it was better than expected. This was a gift for my brother. 🙂,positive
REV-108548,2026-02-06 22:24:00,website,,fashion,jeans,yes,4,About the jeans: easy to use. I needed it for work. still,positive
REV-114910,2025-07-18 14:04:00,mobile_app,new_customer,fashion,jeans,yes,5,about the jeans: better than expected. i ordered it last week. 👍,positive
REV-105451,2026-01-10 05:15:00,mobile_app,returning_customer,fashion,backpack,no,5,my experience with the backpack was comfortable to use. i ordered after reading other reviews. 😕,positive
REV-107160,2025-12-16 18:26:00,mobile_app,new_customer,beauty,face wash,yes,3,nothing  special  about  it  —  this  face  wash  was  my  recent  purchase.  I  have  used  it  for  about  a  month. 👍,neutral
REV-107866,2026-04-18 19:51:00,website,new_customer,beauty,shampoo,no,5,excellent  quality  —  this  shampoo  was  my  recent  purchase.  The  packaging  looked  normal.,positive
REV-102743,2025-09-03 21:19:00,marketplace,,home,air fryer,no,1,waste of money — this air fryer was my recent purchase. I ordered it last week. btw,negative
REV-114939,2025-04-14 04:22:00,website,returning_customer,electronics,laptop,no,5,The laptop was customer support was helpful. I ordered it last week.!!!,positive
REV-110082,2026-04-05 15:41:00,website,premium_customer,beauty,sunscreen,yes,3,would definitely recommend — this sunscreen was my recent purchase. I needed it for work. still,positive
REV-109797,2025-10-16 20:45:00,mobile_app,returning_customer,fashion,hoodie,no,3,The hoodie was great purchase. I ordered it last week.for me,positive
REV-104958,2026-01-30 01:29:00,mobile_app,returning_customer,home,desk lamp,yes,3,The desk lamp was would definitely recommend. The packaging looked normal. still,positive
REV-112356,2026-06-11 13:22:00,mobile_app,returning_customer,beauty,face wash,yes,3,The  face  wash  was  quality  is  acceptable.  This  was  a  gift  for  my  brother. 😕,neutral
REV-110572,2025-08-29 08:28:00,website,returning_customer,electronics,power bank,yes,2,My experience with the power bank was very disappointed. The order arrived in three days.in my case,negative
REV-106474,2026-01-15 06:51:00,website,new_customer,home,coffee maker,yes,1,The coffee maker was bad experience. I have used it for about a month. imo,negative
REV-107888,2025-10-14 02:44:00,website,returning_customer,fashion,hoodie,yes,5,looks great — this hoodie was my recent purchase. This was a gift for my brother.in my case,positive
REV-108811,2026-01-01 00:42:00,marketplace,returning_customer,home,air fryer,yes,3,My experience with the air fryer was nothing special about it. The order arrived in three days. still,neutral
REV-100492,2025-08-27 17:11:00,mobile_app,new_customer,electronics,power bank,no,2,my experience with the power bank was material feels cheap. i purchased this for daily use.but yeah,negative
REV-101116,2026-05-24 03:16:00,mobile_app,premium_customer,home,air fryer,yes,5,My experience with the air fryer was arrived safely. I ordered it last week.!!!,positive
REV-105637,2026-05-18 05:38:00,marketplace,returning_customer,beauty,sunscreen,no,3,arrived safely — this sunscreen was my recent purchase. I purchased this for daily use. honestly,positive
REV-113217,2025-05-20 05:18:00,marketplace,returning_customer,home,air fryer,no,4,My  experience  with  the  air  fryer  was  fast  delivery  and  good  packaging.  I  have  used  it  for  about  a  month. pls,positive
REV-114853,2025-04-08 14:19:00,mobile_app,new_customer,beauty,sunscreen,yes,3,About the sunscreen: really happy with this. I bought it during the sale. imo,positive
REV-112399,2026-05-18 10:00:00,mobile_app,premium_customer,home,coffee maker,no,5,About the coffee maker: great purchase. I ordered after reading other reviews. imo,positive
REV-113619,2025-11-14 07:40:00,mobile_app,premium_customer,fashion,running shoes,no,4,average experience — this running shoes was my recent purchase. I have used it for about a month. 😕,neutral
REV-112955,2025-03-11 10:40:00,mobile_app,returning_customer,fashion,backpack,yes,1,My experience with the backpack was size is completely wrong. The packaging looked normal.,negative
REV-106589,2025-02-22 06:55:00,mobile_app,premium_customer,fashion,running shoes,yes,4,my experience with the running shoes was five stars from me. the order arrived in three days.,positive
REV-113656,2026-06-21 20:04:00,website,returning_customer,fashion,jeans,yes,2,the jeans was item was missing. this was a gift for my brother.,negative
REV-107557,2026-05-24 07:13:00,website,returning_customer,home,water bottle,yes,2,I bought the water bottle and honestly it was item was missing. I bought it during the sale. btw,negative
REV-112026,2025-07-16 00:49:00,mobile_app,returning_customer,,desk lamp,yes,3,the desk lamp was would not recommend this. i have used it for about a month.!!!,negative
REV-105241,2026-06-16 04:52:00,marketplace,new_customer,beauty,shampoo,yes,5,My experience with the shampoo was better than expected. I needed it for work.for me,positive
REV-113915,2026-02-25 13:47:00,website,new_customer,home,water bottle,yes,3,The water bottle was bad experience. I ordered it last week.!!!,negative
REV-102783,2025-06-29 03:01:00,social_media,premium_customer,home,desk lamp,no,3,About the desk lamp: does the basic job. The order arrived in three days. 🙂,neutral
REV-111055,2025-07-22 02:56:00,social_media,premium_customer,fashion,hoodie,no,4,About the hoodie: customer support was helpful. I bought it during the sale. 😕,positive
REV-110661,2025-06-18 11:19:00,mobile_app,new_customer,fashion,jeans,yes,5,my experience with the jeans was excellent quality. i bought it during the sale. btw,positive
REV-101696,2025-02-28 04:43:00,mobile_app,returning_customer,fashion,hoodie,yes,5,arrived safely — this hoodie was my recent purchase. This was my first order from the app. 👍,positive
REV-105685,2025-09-21 07:02:00,website,returning_customer,home,coffee maker,yes,5,My experience with the coffee maker was it is as expected. The order arrived in three days.,neutral
REV-102295,2025-10-28 23:37:00,marketplace,returning_customer,electronics,power bank,yes,2,The power bank was very disappointed. I ordered it last week.but yeah,negative
REV-105939,2026-01-16 00:53:00,mobile_app,new_customer,beauty,sunscreen,yes,5,i bought the sunscreen and honestly it was fast delivery and good packaging. the order arrived in three days. btw,positive
REV-107763,2025-04-14 19:25:00,marketplace,returning_customer,beauty,face wash,no,5,The face wash was customer support was helpful. The order arrived in three days. btw,positive
REV-110244,2026-05-01 07:42:00,website,returning_customer,beauty,shampoo,yes,5,about  the  shampoo:  totally  worth  it.  i  bought  it  during  the  sale.,positive
REV-109968,2026-02-04 16:17:00,mobile_app,returning_customer,electronics,laptop,yes,1,the laptop was bad experience. i have used it for about a month. 👍,negative
REV-103313,2025-04-06 10:49:00,marketplace,premium_customer,electronics,wireless earbuds,yes,1,would not recommend this — this wireless earbuds was my recent purchase. I compared it with two other options.but yeah,negative
REV-104781,2025-06-26 21:04:00,website,new_customer,fashion,jeans,yes,2,battery drains quickly — this jeans was my recent purchase. I ordered after reading other reviews. honestly,negative
REV-108350,2025-08-11 22:04:00,marketplace,premium_customer,electronics,laptop,yes,4,refund is still pending — this laptop was my recent purchase. I compared it with two other options. imo,negative
REV-114780,2026-01-16 21:55:00,marketplace,premium_customer,fashion,hoodie,yes,3,My experience with the hoodie was would definitely recommend. This was a gift for my brother. pls,positive
REV-109784,2025-12-02 09:39:00,mobile_app,returning_customer,fashion,jeans,yes,5,very good value for money — this jeans was my recent purchase. This was my first order from the app. btw,positive
REV-109915,2026-06-18 02:37:00,mobile_app,returning_customer,electronics,bluetooth speaker,yes,5,fast delivery and good packaging — this bluetooth speaker was my recent purchase. i ordered it last week. still,positive
REV-107605,2026-06-23 06:28:00,website,returning_customer,home,water bottle,yes,1,I bought the water bottle and honestly it was support did not solve my issue. I bought it during the sale.,negative
REV-100215,2026-01-04 23:06:00,mobile_app,new_customer,beauty,shampoo,yes,3,The shampoo was excellent quality. This was my first order from the app. 😕,positive
REV-106707,2025-03-14 03:34:00,mobile_app,new_customer,fashion,backpack,yes,4,My  experience  with  the  backpack  was  size  is  completely  wrong.  I  bought  it  during  the  sale.but yeah,negative
REV-114855,2025-01-21 08:03:00,marketplace,returning_customer,fashion,hoodie,yes,1,My experience with the hoodie was terrible experience. I needed it for work. tbh,negative
REV-108682,2025-05-24 00:55:00,website,returning_customer,electronics,bluetooth speaker,no,2,bad experience — this bluetooth speaker was my recent purchase. I ordered it last week. 👍,negative
REV-113750,2026-03-23 09:52:00,mobile_app,new_customer,electronics,bluetooth speaker,yes,4,The bluetooth speaker was battery life is impressive. The packaging looked normal. honestly,positive
REV-103483,2025-09-25 11:52:00,website,new_customer,home,desk lamp,no,4,The desk lamp was very good value for money. I bought it during the sale.,positive
REV-107006,2026-02-17 16:42:00,mobile_app,returning_customer,fashion,hoodie,no,3,the hoodie was package arrived damaged. i purchased this for daily use. 👍,negative
REV-105102,2025-07-21 18:08:00,social_media,new_customer,electronics,smartphone,yes,2,i bought the smartphone and honestly it was quality feels premium. this was my first order from the app. 👎,positive
REV-106599,2025-01-24 03:34:00,website,returning_customer,electronics,laptop,yes,5,My experience with the laptop was five stars from me. I purchased this for daily use.in my case,positive
REV-103764,2026-04-21 21:02:00,marketplace,returning_customer,beauty,face wash,no,4,I bought the face wash and honestly it was better than expected. The packaging looked normal. honestly,positive
REV-114400,2026-06-09 08:30:00,mobile_app,returning_customer,beauty,face wash,yes,2,size is completely wrong — this face wash was my recent purchase. I needed it for work. lol,negative
REV-106410,2025-06-17 06:45:00,mobile_app,returning_customer,beauty,shampoo,yes,5,quailty feels premium — this shampoo was my recent purchase. I compared it with two other options. imo,positive
REV-111841,2026-04-13 02:36:00,website,returning_customer,electronics,power bank,yes,3,My experience with the power bank was excellent quality. I needed it for work. 😕,positive
REV-100025,2025-08-29 22:57:00,mobile_app,returning_customer,home,air fryer,yes,5,About the air fryer: customer support was helpful. I compared it with two other options.,positive
REV-110601,2025-04-12 23:42:00,marketplace,returning_customer,home,office chair,yes,5,My experience with the office chair was totally worth it. I ordered after reading other reviews.!!!,positive
REV-107659,2025-12-11 10:15:00,marketplace,returning_customer,fashion,running shoes,yes,3,I bought the running shoes and honestly it was delivery was normal. This was a gift for my brother.!!!,neutral
REV-113119,2025-04-08 18:37:00,website,new_customer,home,water bottle,no,3,product is not as described — this water bottle was my recent purchase. This was a gift for my brother.,negative
REV-109744,2025-03-10 09:40:00,social_media,returning_customer,electronics,laptop,yes,2,my experience with the laptop was very good value for money. the order arrived in three days. 🙂,positive
REV-113855,2026-06-27 23:23:00,website,returning_customer,home,office chair,yes,4,totally worth it — this office chair was my recent purchase. I have used it for about a month.in my case,positive
REV-112969,2025-10-24 02:56:00,mobile_app,new_customer,home,coffee maker,yes,1,my experience with the coffee maker was terrible experience. this was my first order from the app. 😕,negative
REV-106683,2025-12-29 17:49:00,mobile_app,returning_customer,electronics,wireless earbuds,yes,5,better than expected — this wireless earbuds was my recent purchase. this was my first order from the app. 👍,positive
REV-109171,2025-05-26 00:09:00,marketplace,returning_customer,electronics,power bank,yes,5,The power bank was works perfectly. I ordered after reading other reviews.,positive
REV-110039,2025-02-10 06:10:00,mobile_app,returning_customer,fashion,hoodie,yes,5,The hoodie was would definitely recommend. I ordered after reading other reviews. 👍,positive
REV-112364,2025-08-25 03:17:00,mobile_app,returning_customer,electronics,power bank,yes,5,My experience with the power bank was easy to use. I ordered after reading other reviews. lol,positive
REV-108584,2025-09-15 14:32:00,marketplace,returning_customer,fashion,hoodie,yes,4,totally worth it — this hoodie was my recent purchase. I needed it for work.,positive
REV-111604,2025-08-15 16:22:00,website,returning_customer,fashion,hoodie,yes,1,The hoodie was item was missing. The packaging looked normal.for me,negative
REV-112929,2025-11-01 08:40:00,website,new_customer,beauty,shampoo,yes,5,I bought the shampoo and honestly it was excellent quality. I ordered it last week. btw,positive
REV-112486,2025-12-11 23:46:00,social_media,premium_customer,electronics,wireless earbuds,yes,5,I bought the wireless earbuds and honestly it was would definitely recommend. The order arrived in three days.but yeah,positive
REV-114521,2025-04-14 06:11:00,marketplace,returning_customer,electronics,power bank,yes,4,My experience with the power bank was customer support was helpful. I compared it with two other options.for me,positive
REV-112448,2025-06-24 10:34:00,social_media,new_customer,beauty,sunscreen,yes,4,About the sunscreen: five stars from me. I bought it during the sale. 😕,positive
REV-101102,2025-06-17 22:07:00,marketplace,returning_customer,fashion,running shoes,yes,3,My experience with the running shoes was great purchase. The packaging looked normal.!!!,positive
REV-103276,2025-12-10 19:29:00,mobile_app,returning_customer,fashion,backpack,no,3,I bought the backpack and honestly it was average experience. I ordered after reading other reviews. 👍,neutral
REV-105345,2025-07-20 12:35:00,website,new_customer,electronics,bluetooth speaker,yes,4,My experience with the bluetooth speaker was better than expected. I ordered it last week. 👍,positive
REV-113664,2025-08-22 02:39:00,social_media,returning_customer,home,air fryer,yes,3,About the air fryer: easy to use. I purchased this for daily use.!!!,positive
REV-113243,2025-01-30 13:09:00,marketplace,premium_customer,fashion,hoodie,yes,3,My experience with the hoodie was excellent quality. I ordered after reading other reviews.,positive
REV-108386,2025-10-23 20:36:00,website,premium_customer,,sunscreen,yes,3,The  sunscreen  was  quality  is  acceptable.  I  needed  it  for  work. pls,neutral
REV-108835,2025-08-17 21:46:00,mobile_app,returning_customer,fashion,jeans,yes,2,My experience with the jeans was average experience. I bought it during the sale. imo,neutral
REV-110908,2025-09-30 21:52:00,marketplace,returning_customer,fashion,hoodie,yes,4,The hoodie was arrived safely. I needed it for work. imo,positive
REV-108829,2025-01-04 17:50:00,website,premium_customer,fashion,backpack,yes,5,works perfectly — this backpack was my recent purchase. i compared it with two other options. 👍,positive
REV-102207,2026-03-17 01:14:00,website,returning_customer,fashion,running shoes,yes,5,About the running shoes: customer support was helpful. I ordered it last week. pls,positive
REV-104552,2025-03-18 06:21:00,mobile_app,premium_customer,electronics,bluetooth speaker,yes,3,about the bluetooth speaker: totally worth it. i compared it with two other options.for me,positive
REV-104402,2025-12-11 03:32:00,marketplace,returning_customer,electronics,power bank,yes,5,fast delivery and good packaging — this power bank was my recent purchase. The order arrived in three days.,positive
REV-107395,2026-02-17 00:47:00,mobile_app,returning_customer,electronics,wireless earbuds,yes,5,About the wireless earbuds: exactly as described. This was my first order from the app. 👍,positive
REV-103718,2025-04-10 17:56:00,mobile_app,returning_customer,beauty,shampoo,yes,4,not worth the money — this shampoo was my recent purchase. I have used it for about a month. imo,negative
REV-100972,2025-08-08 14:19:00,mobile_app,returning_customer,fashion,backpack,yes,4,I bought the backpack and honestly it was works perfectly. The order arrived in three days. honestly,positive
REV-104579,2025-04-17 11:29:00,mobile_app,returning_customer,electronics,smartphone,yes,2,About the smartphone: quality feels premium. This was a gift for my brother.!!!,positive
REV-106516,2025-04-28 11:01:00,website,returning_customer,electronics,laptop,no,4,My experience with the laptop was customer support was helpful. I have used it for about a month. pls,positive
REV-100719,2025-03-07 04:31:00,mobile_app,returning_customer,beauty,face wash,yes,1,My experience with the face wash was package arrived damaged. I ordered after reading other reviews. imo,negative
REV-106155,2025-08-17 17:38:00,mobile_app,new_customer,fashion,hoodie,yes,4,The hoodie was excellent quality. I purchased this for daily use. imo,positive
REV-114204,2025-02-13 06:14:00,mobile_app,new_customer,fashion,hoodie,yes,4,The  hoodie  was  it  is  as  expected.  I  purchased  this  for  daily  use.but yeah,neutral
REV-102803,2026-04-02 02:05:00,mobile_app,premium_customer,home,air fryer,yes,3,about the air fryer: quality feels premium. the packaging looked normal.!!!,positive
REV-102566,2025-01-04 08:46:00,marketplace,returning_customer,beauty,sunscreen,yes,5,About the sunscreen: does not work properly. I ordered after reading other reviews.in my case,negative
REV-104025,2025-07-10 07:33:00,social_media,returning_customer,beauty,face wash,yes,3,the face wash was does the basic job. i ordered it last week.,neutral
REV-106198,2026-05-29 07:58:00,website,premium_customer,home,coffee maker,yes,1,i bought the coffee maker and honestly it was refund is still pending. the packaging looked normal.,negative
REV-108224,2026-01-06 03:16:00,website,new_customer,home,coffee maker,yes,5,About the coffee maker: great purchase. I ordered after reading other reviews. 👍,positive
REV-114426,2025-08-12 21:15:00,mobile_app,premium_customer,home,air fryer,yes,3,My experience with the air fryer was average experience. I compared it with two other options.for me,neutral
REV-104063,2025-04-20 10:54:00,website,returning_customer,home,office chair,no,2,I bought the office chair and honestly it was delivery was extremely late. I needed it for work.,negative
REV-109889,2025-02-03 13:36:00,mobile_app,returning_customer,electronics,laptop,yes,1,poor  quality  —  this  laptop  was  my  recent  purchase.  This  was  a  gift  for  my  brother.,negative
REV-102792,2025-03-10 08:01:00,website,returning_customer,home,water bottle,no,5,About the water bottle: quality feels premium. I bought it during the sale. honestly,positive
REV-102222,2025-01-29 06:55:00,mobile_app,returning_customer,beauty,sunscreen,yes,5,The sunscreen was quality feels premium. I needed it for work. pls,positive
REV-105818,2025-01-31 13:29:00,website,returning_customer,home,office chair,yes,4,the office chair was would definitely recommend. i bought it during the sale.,positive
REV-103866,2025-09-06 22:58:00,mobile_app,returning_customer,fashion,running shoes,yes,2,bad experience — this running shoes was my recent purchase. I ordered after reading other reviews. btw,negative
